date,timestamp,satellite,latitude,longitude,cloud_percentage,VV_dB,VH_dB,angle,VH_VV_ratio,NDVI,EVI,NDWI,NDMI,Blue,Green,Red,NIR,SWIR1,SWIR2
2019-11-28,2019-11-28 05:35:28.193,S2,11.761146,76.587991,87.72169,,,,,-0.001638537205813405,0.516010907612803,0.02578325121393206,0.13029014434724384,0.8428908857509626,0.8035543003851091,0.765663671373556,0.7631599567974027,0.5872177150192556,0.47747689345314503
2019-11-30,2019-11-30 05:25:36.519,S2,11.761146,76.587991,99.999999,,,,,0.07379905302305674,0.26736828005302155,-0.06383219043074329,0.0778150472871373,0.5177376123234917,0.5192708600770218,0.5090017971758665,0.5900867575246348,0.5050549422336329,0.3805391527599486
2019-12-02,2019-12-02 00:40:27.000,S1,11.761146,76.587991,,-4.252668847512714,-12.445943380029359,42.72057350875481,2.926619453877463,,,,,,,,,,
2019-12-03,2019-12-03 05:35:30.813,S2,11.761146,76.587991,99.533067,,,,,-0.04929482428431581,-2.4679813875042074,0.05960119018497785,0.13704658496309438,0.9308148908857511,0.8990870346598204,0.8806788189987165,0.7979286144725471,0.6055839537869063,0.46190616174582805
2019-12-05,2019-12-05 05:25:31.392,S2,11.761146,76.587991,29.701607,,,,,0.35829478283720195,0.33473608061624643,-0.37371636863824004,0.07981552154759439,0.12881078305519897,0.14322310654685497,0.14837098844672658,0.31420719076488385,0.2676481386392811,0.1839860077021823
2019-12-08,2019-12-08 00:39:49.000,S1,11.761146,76.587991,,-7.617089047249115,-14.303523856719305,42.708007291206755,1.8778202234467738,,,,,,,,,,
2019-12-08,2019-12-08 05:35:26.563,S2,11.761146,76.587991,30.427997,,,,,0.6751817788290526,0.4568071875312393,-0.607337906458554,0.16556403271309234,0.04194274711168164,0.07126752246469832,0.05583299101412067,0.2962441553429859,0.20992849807445443,0.13741732991014122
2019-12-10,2019-12-10 05:25:33.929,S2,11.761146,76.587991,0.348026,,,,,0.5878807990572783,0.38484545370657713,-0.5749587274615597,0.09374720002580592,0.042426829268292686,0.0780622593068036,0.07461732991014121,0.2925712423009346,0.24135186136071887,0.15966752246469834
2019-12-13,2019-12-13 05:35:28.053,S2,11.761146,76.587991,4.246679,,,,,0.5150976901419922,0.3519761761039323,-0.5103962806280824,0.08144650676132333,0.06036290115532735,0.08996418485237484,0.08842978177150193,0.2792331188228532,0.23622901155327347,0.1502400513478819
2019-12-14,2019-12-14 00:40:26.000,S1,11.761146,76.587991,,-6.904087565043009,-12.753287075273192,42.71968886459929,1.847208187197108,,,,,,,,,,
2019-12-15,2019-12-15 05:25:32.029,S2,11.761146,76.587991,94.794906,,,,,0.49772205253306556,0.37433238133687424,-0.4753027423381204,0.0806244969861865,0.07682028241335045,0.1010824133504493,0.09505648267008986,0.28577483897796796,0.24250115532734273,0.17416354300385112
2019-12-18,2019-12-18 05:35:27.216,S2,11.761146,76.587991,4.823306,,,,,0.5224013465941486,0.31068057328853,-0.519153519299246,0.039970739364008495,0.04737997432605905,0.07539743260590501,0.07436161745827985,0.2393183497011432,0.22014223363286264,0.15422336328626446
2019-12-20,2019-12-20 00:39:48.000,S1,11.761146,76.587991,,-7.931150445117175,-14.847557460339015,42.70721313361112,1.8720559599874866,,,,,,,,,,
2019-12-20,2019-12-20 05:25:31.441,S2,11.761146,76.587991,84.703612,,,,,0.3318041080681407,0.2888244914492468,-0.32279144962747636,0.08697900871900274,0.12187060333761233,0.13701797175866495,0.1342813863928113,0.2679964107328569,0.22492490372272148,0.16810089858793326
2019-12-23,2019-12-23 05:35:26.681,S2,11.761146,76.587991,99.058896,,,,,0.18349787566161826,0.28850165266233646,-0.15787233373951093,0.15451787572094958,0.24299306803594353,0.24468960205391527,0.23211347881899871,0.3364960210773238,0.24638382541720158,0.20662066752246472
2019-12-25,2019-12-25 05:25:32.474,S2,11.761146,76.587991,68.900378,,,,,0.4007724198139969,0.27188103807418335,-0.4542136272068423,-0.07096830377172,0.07331424903722722,0.0948273427471117,0.1080201540436457,0.2539468542869957,0.29168356867779205,0.21351001283697044
2019-12-26,2019-12-26 00:40:24.000,S1,11.761146,76.587991,,-9.857783371489369,-16.50794970443578,42.72441512849863,1.674610719503128,,,,,,,,,,
2019-12-28,2019-12-28 05:35:27.525,S2,11.761146,76.587991,2.363236,,,,,0.383540260868166,0.21310014188318588,-0.47897513678755776,-0.10937859751789668,0.052115147625160466,0.07466649550706034,0.09447573812580233,0.21252939631069734,0.26414172015404364,0.18935109114249038
2019-12-30,2019-12-30 05:25:32.137,S2,11.761146,76.587991,0.228697,,,,,0.3622420165777518,0.21873899177099335,-0.4530949484122224,-0.11269458505366253,0.0602224646983312,0.0891785622593068,0.11115699614890885,0.23753068264243843,0.29715096277278563,0.2209865211810013
2020-01-01,2020-01-01 00:39:48.000,S1,11.761146,76.587991,,-7.56019382740278,-17.46724346803536,42.706809008742525,2.3104227043390546,,,,,,,,,,
2020-01-02,2020-01-02 05:35:26.912,S2,11.761146,76.587991,35.801441,,,,,0.3489391868463704,0.1833891495384573,-0.43970226135186313,-0.07535155765891716,0.052256097560975615,0.07297560975609756,0.09070462130937099,0.18867830687294565,0.22051386392811298,0.15340885750962774
2020-01-04,2020-01-04 05:25:32.358,S2,11.761146,76.587991,23.490066,,,,,0.3325342792376988,0.23394839538041284,-0.43565283911238195,-0.13901044572770163,0.08334967907573813,0.10601694480102698,0.135691270860077,0.2706562334214922,0.35742156611039794,0.2754243902439024
2020-01-07,2020-01-07 00:40:24.000,S1,11.761146,76.587991,,-11.700791069752048,-20.05954149327606,42.727857008803326,1.7143748122408908,,,,,,,,,,
2020-01-07,2020-01-07 05:35:27.239,S2,11.761146,76.587991,4.397734,,,,,0.3090394863036325,0.17277911757021455,-0.4535495116688748,-0.17162478344994997,0.05542759948652118,0.08116752246469833,0.1141454428754814,0.2162657238552598,0.30553222079589215,0.23614005134788188
2020-01-09,2020-01-09 05:25:31.852,S2,11.761146,76.587991,13.7161,,,,,0.06068415184505065,0.1963102049961654,-0.015478966352424912,0.09546943463451424,0.34512939666238773,0.317,0.2895661103979461,0.3269815160313069,0.27003286264441595,0.19700231065468551
2020-01-12,2020-01-12 05:35:26.719,S2,11.761146,76.587991,0.585032,,,,,0.3222870478081227,0.17708476684549085,-0.4668198466267764,-0.12155042624499142,0.051208729139922984,0.07885186136071887,0.11134955070603336,0.21725211733418956,0.27682567394095,0.20680295250320926
2020-01-13,2020-01-13 00:39:47.000,S1,11.761146,76.587991,,-8.07769004051365,-18.23067897134789,42.70512625963138,2.2569173711682335,,,,,,,,,,
2020-01-14,2020-01-14 05:25:31.728,S2,11.761146,76.587991,7.864454,,,,,0.36977133721123423,0.23700337729026422,-0.4752419561320378,-0.11493656940938789,0.06333170731707317,0.0925362002567394,0.12005032092426189,0.26172091935274694,0.3283478818998716,0.245313863928113
2020-01-17,2020-01-17 05:35:26.412,S2,11.761146,76.587991,32.920301,,,,,0.3043136208894013,0.17131645545270352,-0.4457585535842717,-0.17397447686916465,0.05764210526315788,0.08198857509627729,0.11396521181001285,0.21399230025087,0.30366752246469836,0.22715673940949932
2020-01-19,2020-01-19 00:40:23.000,S1,11.761146,76.587991,,-8.055880312659367,-19.566198717151895,42.72894080218714,2.42880951029085,,,,,,,,,,
2020-01-19,2020-01-19 05:25:31.744,S2,11.761146,76.587991,11.654327,,,,,0.3708599897764837,0.21697090080641618,-0.4769111809594045,-0.09808285075683755,0.05322772785622593,0.08298087291399228,0.10783851091142492,0.2359155368858492,0.28632053915275996,0.21126726572528884
2020-01-22,2020-01-22 05:35:25.940,S2,11.761146,76.587991,0.011417,,,,,0.3947533753341171,0.2150602111831128,-0.505767476225343,-0.07229507022507883,0.04441938382541721,0.07154685494223363,0.09513902439024392,0.2192983356458691,0.25239101412066756,0.18419024390243902
2020-01-24,2020-01-24 05:25:31.246,S2,11.761146,76.587991,4.8e-05,,,,,0.3708915509232028,0.2312710570736792,-0.4915877044067241,-0.10286599834578089,0.05890821566110398,0.08691386392811297,0.1172818998716303,0.25588087251694425,0.3134047496790757,0.24042901155327343
2020-01-27,2020-01-27 05:35:25.095,S2,11.761146,76.587991,0.060415,,,,,0.3052973988101385,0.17034201463607243,-0.45275150871035347,-0.1569021613656338,0.055535430038510906,0.08138575096277277,0.11525032092426189,0.21634223529248858,0.2964227214377407,0.2254340179717587
2020-01-29,2020-01-29 05:25:30.139,S2,11.761146,76.587991,0.199508,,,,,0.32082167788364524,0.1910769484868461,-0.454058477053588,-0.12804884018053886,0.05697625160462132,0.09227227214377406,0.12672593068035945,0.24602670519970196,0.317714377406932,0.23522207958921693
2020-01-31,2020-01-31 00:40:23.000,S1,11.761146,76.587991,,-7.793882442275133,-15.003555371945163,42.937400915809405,1.9250425552435502,,,,,,,,,,
2020-02-01,2020-02-01 05:35:24.669,S2,11.761146,76.587991,17.678428,,,,,0.3203672589820042,0.1813828555446856,-0.44971190528767785,-0.10223223585180573,0.055787163029525036,0.08435455712451861,0.11486931964056483,0.2225966591277998,0.2728418485237484,0.2023486521181001
2020-02-03,2020-02-03 05:25:33.370,S2,11.761146,76.587991,1.799054,,,,,0.2884169368115128,0.17440868913730428,-0.4455974211319977,-0.16844962412829415,0.06232323491655969,0.09406251604621309,0.1357586649550706,0.24587214203486854,0.34455275994865214,0.2693069319640565
2020-02-06,2020-02-06 05:35:26.407,S2,11.761146,76.587991,23.476599,,,,,0.2554984555445285,0.15373387951007073,-0.40386861100287136,-0.17659177397539425,0.07055776636713736,0.09560860077021824,0.13380641848523747,0.22583388788709288,0.32190308087291397,0.2491033376123235
2020-02-08,2020-02-08 05:25:29.565,S2,11.761146,76.587991,5.275337,,,,,0.11860288428698336,0.38313795491981717,-0.09050127834999049,0.08996278058584758,0.4000290115532734,0.3942639281129654,0.373008215661104,0.4725879308730555,0.39455057766367146,0.2437870346598203
2020-02-11,2020-02-11 05:35:25.126,S2,11.761146,76.587991,3.705414,,,,,0.36621077812417396,0.2065243988771257,-0.48167851808864254,-0.07031878470544563,0.05028305519897304,0.0795553273427471,0.1063632862644416,0.22805391261605154,0.26209858793324775,0.19113093709884466
2020-02-12,2020-02-12 00:40:23.000,S1,11.761146,76.587991,,-8.278047143172314,-18.03920455099451,42.934779274750724,2.179161852910338,,,,,,,,,,
2020-02-13,2020-02-13 05:25:32.725,S2,11.761146,76.587991,7.863696,,,,,0.23676546580781646,0.2118222692576482,-0.30772172252364394,-0.07748749428599602,0.14025815147625162,0.15546392811296533,0.18131476251604622,0.2936189992972608,0.3429540436456997,0.2519183568677792
2020-02-16,2020-02-16 05:35:28.197,S2,11.761146,76.587991,1.432251,,,,,0.2759617309103946,0.16085409866156994,-0.426345552306684,-0.1577927715788978,0.06216752246469834,0.09210346598202825,0.13040744544287547,0.22922670246318308,0.314725160462131,0.24483260590500644
2020-02-18,2020-02-18 05:25:31.364,S2,11.761146,76.587991,0.052802,,,,,0.2748717056772447,0.17515754992589866,-0.43936358656587593,-0.12486918980151712,0.07114364569961489,0.1041281129653402,0.1526770218228498,0.2670916572538359,0.3431269576379975,0.2628229781771502
2020-02-21,2020-02-21 05:35:26.796,S2,11.761146,76.587991,0.418494,,,,,0.30556242909146775,0.1776680157167229,-0.45386622841694424,-0.09599380723542847,0.05716392811296535,0.08987175866495506,0.12820025673940952,0.23902875433684315,0.28957317073170735,0.21933247753530166
2020-02-23,2020-02-23 05:25:34.164,S2,11.761146,76.587991,97.405386,,,,,0.222368977480184,0.19900344894778546,-0.29561318311052487,-0.017979889349929324,0.14315353016688062,0.16627753530166883,0.19468189987163032,0.3058764970118948,0.31700616174582796,0.25620166880616174
2020-02-24,2020-02-24 00:40:23.000,S1,11.761146,76.587991,,-11.01591772562681,-18.349850369322898,42.935845448979876,1.665757754039397,,,,,,,,,,
2020-02-26,2020-02-26 05:35:29.704,S2,11.761146,76.587991,0.295386,,,,,0.2525928481300236,0.14631940158133405,-0.42535677274075934,-0.1755047096926004,0.06403786906290115,0.09021296534017972,0.133783568677792,0.22374094854346901,0.31864120667522466,0.2512567394094994
2020-02-28,2020-02-28 05:25:32.665,S2,11.761146,76.587991,76.019775,,,,,0.276650558684496,0.1912558941326317,-0.3784372443177623,-0.11209236936100601,0.0886379974326059,0.11759717586649551,0.1481263157894737,0.26091014160577386,0.3265292682926829,0.24812811296534018
2020-03-02,2020-03-02 05:35:27.940,S2,11.761146,76.587991,62.498585,,,,,0.2554255368589553,0.18116541966010297,-0.318938561232959,-0.14072477830421146,0.10122105263157893,0.11417766367137357,0.1313645699614891,0.22134248820517274,0.2936319640564827,0.21195673940949938
2020-03-04,2020-03-04 05:25:35.027,S2,11.761146,76.587991,47.890918,,,,,0.2625722384131818,0.1882434535103016,-0.3213662496026071,-0.17764054754064448,0.1020007702182285,0.11593838254172015,0.1320110397946085,0.22599666497750215,0.3234265725288832,0.26207971758664955
2020-03-07,2020-03-07 00:40:23.000,S1,11.761146,76.587991,,-12.20091017625871,-17.68493084945197,42.93400527315902,1.4494763582363233,,,,,,,,,,
2020-03-07,2020-03-07 05:35:30.202,S2,11.761146,76.587991,34.513537,,,,,-0.011267973492036462,-0.07491094284544615,0.03383767170718556,0.08783913823139812,0.7527306803594352,0.7469632862644416,0.7139543003851091,0.6981458210975735,0.585276379974326,0.5294007702182285
2020-03-09,2020-03-09 05:25:33.451,S2,11.761146,76.587991,27.242169,,,,,0.24477227765591578,0.13499163433387398,-0.23212053156541856,0.065607287308258,0.0864392811296534,0.09009191270860077,0.08848896020539153,0.14324467322180606,0.1250500641848524,0.08419165596919127
2020-03-12,2020-03-12 05:35:28.594,S2,11.761146,76.587991,6.424322,,,,,0.25074218280585037,0.14897064848681882,-0.38799451718530403,-0.19200678485312314,0.06871848523748396,0.10069152759948652,0.137506675224647,0.22799948458494057,0.3366938382541721,0.27502644415917843
2020-03-14,2020-03-14 05:25:35.399,S2,11.761146,76.587991,0.096925,,,,,0.30061974534326374,0.18368061901908397,-0.43402539358133996,-0.2043291256113202,0.06593234916559693,0.09645609756097562,0.13231899871630295,0.244224649625657,0.3699319640564827,0.3161021822849807
2020-03-17,2020-03-17 05:35:30.415,S2,11.761146,76.587991,13.753152,,,,,0.2823711560226435,0.1441161389392055,-0.4410524655971736,-0.2054146918851538,0.05014865211810013,0.07141026957637997,0.1028676508344031,0.18401822767224024,0.27972490372272146,0.23362772785622593
2020-03-19,2020-03-19 00:40:26.000,S1,11.761146,76.587991,,-8.930262450518436,-20.566365503144823,42.707687334305454,2.3029967615286453,,,,,,,,,,
2020-03-19,2020-03-19 05:25:33.716,S2,11.761146,76.587991,2.768501,,,,,0.29180364618576965,0.17196292131219093,-0.43937051344352307,-0.18598852004008784,0.05849396662387677,0.09163119383825416,0.12944788189987164,0.23598408394891277,0.34446790757381257,0.27293543003851095
2020-03-22,2020-03-22 05:35:28.717,S2,11.761146,76.587991,2.273013,,,,,0.32208831063534793,0.19662153589165005,-0.39471176794836565,-0.1387654187537794,0.07151129653401797,0.09157625160462131,0.10856033376123236,0.21171373463641083,0.2811743260590501,0.20776469833119385
2020-03-24,2020-03-24 05:25:35.278,S2,11.761146,76.587991,1.005055,,,,,0.30976465370783396,0.1678714223970054,-0.4414174975827356,-0.1362762004756303,0.05023106546854942,0.07583376123234917,0.1024170731707317,0.19805545561656412,0.25754005134788194,0.17776688061617457
2020-03-27,2020-03-27 05:35:30.147,S2,11.761146,76.587991,61.788826,,,,,0.1470829329586412,0.1608599324803121,-0.1665399508765074,0.02884340728766014,0.18400205391527602,0.18479486521181002,0.19233966623876764,0.2586649602735762,0.2441839537869063,0.20963838254172013
2020-03-29,2020-03-29 05:25:33.475,S2,11.761146,76.587991,0.01826,,,,,0.35028946383922815,0.22772503844972125,-0.46455683033674633,-0.1394996037379303,0.06256867779204107,0.10199255455712451,0.13509884467265726,0.27975352711028706,0.37050359435173297,0.30280449293966627
2020-03-31,2020-03-31 00:40:28.000,S1,11.761146,76.587991,,-10.907489585813556,-16.099136187517313,42.71416009726482,1.4759708052764122,,,,,,,,,,
2020-04-01,2020-04-01 05:35:28.314,S2,11.761146,76.587991,0.512416,,,,,0.4171657702828405,0.24343718150905078,-0.51131638075749,-0.11250452368377717,0.04829358151476252,0.07895134788189988,0.10086290115532734,0.2445727836374141,0.3070474967907574,0.2367865211810013
2020-04-03,2020-04-03 05:25:34.614,S2,11.761146,76.587991,1.037756,,,,,0.3123366477111937,0.20104851752059175,-0.44171378489119467,-0.1916292540750425,0.0689364569961489,0.10198575096277278,0.138802567394095,0.2637501951971777,0.3890136071887034,0.32960231065468554
2020-04-06,2020-04-06 05:35:29.332,S2,11.761146,76.587991,25.800887,,,,,0.34975160322176574,0.18755923939073849,-0.44072363298929834,-0.13569712094050726,0.052198844672657264,0.07400641848523748,0.09144172015404366,0.19211605114716468,0.25087098844672656,0.17870564826700902
2020-04-08,2020-04-08 05:25:34.946,S2,11.761146,76.587991,1.592347,,,,,0.4678505533436954,0.2902217917470884,-0.4960467443845011,-0.056010721292878686,0.05060937098844673,0.08773003851091143,0.09399088575096277,0.26215660606483443,0.29146803594351733,0.19246251604621312
2020-04-11,2020-04-11 05:35:30.848,S2,11.761146,76.587991,1.423681,,,,,0.41087701020806383,0.23410883275336578,-0.48528943885382714,-0.10158847448417514,0.049921052631578956,0.07749460847240051,0.09355673940949936,0.2243594352791949,0.2750544287548139,0.20670937098844672
2020-04-12,2020-04-12 00:40:29.000,S1,11.761146,76.587991,,-8.971654185716583,-14.042971672856135,42.71391798244228,1.565260026987375,,,,,,,,,,
2020-04-13,2020-04-13 05:25:33.443,S2,11.761146,76.587991,0.142338,,,,,0.338988103635361,0.2184774008089166,-0.4596520940201704,-0.17181071981088425,0.06487227214377408,0.09880077021822851,0.13243286264441592,0.26749216714474605,0.3784643132220796,0.31525879332477535
2020-04-16,2020-04-16 05:35:30.694,S2,11.761146,76.587991,1.91766,,,,,0.37540283579940764,0.20856858701456493,-0.4836548999940941,-0.17898555172400998,0.050537483953786905,0.07386392811296535,0.09615699614890887,0.2133761237116007,0.30571322207958923,0.2485431322207959
2020-04-18,2020-04-18 05:25:37.608,S2,11.761146,76.587991,17.403763,,,,,0.21859759625073724,0.14194965387785843,-0.20692056925894892,-0.07189677665230934,0.0990333761232349,0.10136854942233635,0.09937689345314507,0.15422567631451553,0.17885327342747112,0.1510589216944801
2020-04-21,2020-04-21 05:35:33.395,S2,11.761146,76.587991,27.935538,,,,,0.3447273487139775,0.18495824489530055,-0.4608891113149891,-0.19121196049781403,0.05078189987163029,0.07614980744544289,0.1004446726572529,0.2061974303521914,0.30301039794608475,0.2422562259306804
2020-04-23,2020-04-23 05:25:31.746,S2,11.761146,76.587991,79.17769,,,,,0.28716280903805436,0.1855616857148173,-0.3700915648692475,-0.11042881504689452,0.08182490372272144,0.1037813863928113,0.12501771501925546,0.22599178388121804,0.2819023106546855,0.2186896020539153
2020-04-24,2020-04-24 00:40:29.000,S1,11.761146,76.587991,,-4.927684401373633,-13.918208537224256,42.709728607486376,2.8244926832863806,,,,,,,,,,
2020-04-26,2020-04-26 05:35:27.394,S2,11.761146,76.587991,46.34629,,,,,0.29337932929175975,0.16325703948156134,-0.4423147757540214,-0.19635148688162146,0.053841976893453145,0.08407150192554558,0.11879383825417202,0.21809345357531304,0.3240387676508344,0.2599578947368421
2020-04-28,2020-04-28 05:25:39.808,S2,11.761146,76.587991,84.051943,,,,,0.26567165050056585,0.18163170643810186,-0.3437581627165044,-0.1248281427569014,0.09277240051347883,0.11414197689345314,0.13566572528883186,0.23373992163424928,0.3004028241335045,0.2438111681643132
2020-05-01,2020-05-01 05:35:35.440,S2,11.761146,76.587991,32.892826,,,,,0.3686546760262094,0.20972737712465267,-0.461783815729472,-0.11981231872528159,0.052628883183568675,0.08349383825417202,0.10459691912708599,0.22700487362251967,0.28857265725288833,0.21531912708600776
2020-05-03,2020-05-03 05:25:34.179,S2,11.761146,76.587991,94.49129,,,,,0.2046921414405659,0.21689879340271076,-0.21732309472071054,0.015245736877420916,0.17131014120667523,0.1765278562259307,0.1812379974326059,0.27459999957194836,0.2662939666238768,0.2267500641848524
2020-05-06,2020-05-06 05:35:29.890,S2,11.761146,76.587991,90.5221,,,,,0.2775361365737535,0.1637228309848963,-0.4059519696368921,-0.15746155104501283,0.06804569961489089,0.08882490372272143,0.11880102695763801,0.21079460616595325,0.28895956354300384,0.245596405648267
2020-05-08,2020-05-08 05:25:41.484,S2,11.761146,76.587991,99.999999,,,,,0.12167032455023667,0.19197434235200936,-0.11673159828684718,0.1777061834967506,0.2586767650834403,0.2588503209242619,0.2562677792041078,0.32726084673358785,0.22849781771501926,0.1850793324775353
2020-05-11,2020-05-11 05:35:36.986,S2,11.761146,76.587991,95.827965,,,,,0.025534273856409873,-0.4061786741567658,0.012372977801638181,0.5055785283926132,0.8130829268292683,0.745661103979461,0.6912025673940949,0.7274259246206712,0.23888267008985878,0.296412323491656
2020-05-13,2020-05-13 05:25:36.297,S2,11.761146,76.587991,92.720041,,,,,0.21616111876976787,0.20073651628648345,-0.2764964554925462,-0.07288881050014379,0.1502405648267009,0.16514480102695764,0.18782670089858794,0.29139743605688384,0.33721219512195116,0.2861604621309371
2020-05-16,2020-05-16 05:35:31.862,S2,11.761146,76.587991,99.999971,,,,,0.09222333394776366,0.1584782848967862,-0.07871885670852076,0.2229445318600553,0.2701599486521181,0.26380847240051347,0.2567250320924262,0.3088857578221273,0.19626495507060338,0.184302567394095
2020-05-18,2020-05-18 00:40:31.000,S1,11.761146,76.587991,,-8.058029289810973,-15.491931854059473,42.713653339771845,1.922545984493795,,,,,,,,,,
2020-05-18,2020-05-18 05:25:42.642,S2,11.761146,76.587991,90.117412,,,,,-0.02046487289702907,0.2726528972606094,0.043082314208299145,0.1684280897157776,1.0404662387676507,0.9706967907573815,0.9277227214377408,0.8905078335659189,0.6337747111681643,0.5597034659820282
2020-05-21,2020-05-21 05:35:38.026,S2,11.761146,76.587991,55.553114,,,,,0.3185077430165442,0.195126814582545,-0.40383489229391156,-0.13782658572299525,0.0699480102695764,0.0944808729139923,0.11475507060333763,0.22295044597826505,0.2934505776636714,0.2208351732991014
2020-05-23,2020-05-23 05:25:37.934,S2,11.761146,76.587991,20.603883,,,,,0.11452945231873025,0.17790996926353325,-0.11494170797597389,-0.034852888261143064,0.2677206675224647,0.2792741976893453,0.2794857509627728,0.35178818832006936,0.37716970474967915,0.3450634146341463
2020-05-26,2020-05-26 05:35:33.384,S2,11.761146,76.587991,3.678469,,,,,0.40011546373074225,0.22650013088383184,-0.48827472358122825,-0.13116495024734595,0.049373427471116824,0.07787163029525032,0.09697843388960206,0.22715429973158516,0.29518241335044926,0.22640038510911425
2020-05-28,2020-05-28 05:25:43.365,S2,11.761146,76.587991,8.703637,,,,,0.38405797042921397,0.24050793307158955,-0.4614899304548098,-0.12234131026781296,0.060753786906290116,0.09275198973042362,0.11184621309370987,0.25290679809217737,0.3223441591784339,0.23300115532734278
2020-05-30,2020-05-30 00:40:31.000,S1,11.761146,76.587991,,-7.056471338734308,-11.764658464207166,42.716249099051126,1.6672155103399522,,,,,,,,,,
2020-05-31,2020-05-31 05:35:38.594,S2,11.761146,76.587991,64.024946,,,,,0.1756889193675841,0.11382357258360354,-0.18636563485421456,-0.0163999183332136,0.09879499358151478,0.11241540436456998,0.11452580231065469,0.1646729130417453,0.16892926829268293,0.1260686777920411
2020-06-02,2020-06-02 05:25:43.512,S2,11.761146,76.587991,99.999998,,,,,0.037177195440456036,0.7732988163332245,-0.01855266827950665,0.4095820693361399,0.6944857509627728,0.6401761232349167,0.616751219512195,0.664379468395713,0.2782818998716303,0.25733812580231064
2020-06-05,2020-06-05 05:35:34.375,S2,11.761146,76.587991,59.369738,,,,,0.5876831623753281,0.4889902034023025,-0.5633585726361917,0.05771139727505349,0.06911373555840822,0.1040268292682927,0.09631258023106548,0.376732734568771,0.3333991014120668,0.21450089858793328
2020-06-07,2020-06-07 05:25:43.617,S2,11.761146,76.587991,64.407648,,,,,0.27444004866134414,0.38578712485037986,-0.2426362979754843,0.11761197520518685,0.20252503209242617,0.19530937098844672,0.18241720154043645,0.32043311929519125,0.2529770218228498,0.1854277278562259
2020-06-10,2020-06-10 05:35:38.692,S2,11.761146,76.587991,54.795625,,,,,0.3778167940854167,0.3769755932290305,-0.36500715785674837,0.11368498766195759,0.1347214377406932,0.15299101412066754,0.1482919127086008,0.33081592284669004,0.2618363286264441,0.17203222079589217
2020-06-11,2020-06-11 00:40:32.000,S1,11.761146,76.587991,,-9.860715099775334,-16.272247886206284,42.71499474238987,1.6502097182157742,,,,,,,,,,
2020-06-12,2020-06-12 05:25:39.717,S2,11.761146,76.587991,99.597937,,,,,-0.011986285854655162,0.12326004970494017,0.04373229643973764,0.46396841702974273,0.988021566110398,0.9155635430038512,0.859190757381258,0.8388384994554581,0.3071514762516046,0.21646277278562256
2020-06-15,2020-06-15 05:35:34.853,S2,11.761146,76.587991,86.785785,,,,,0.6061923571730101,0.5640428016476153,-0.5730215521583416,0.15949904612713658,0.08390064184852375,0.11092528883183568,0.09989743260590501,0.41214839446529344,0.2969545571245186,0.17653414634146342
2020-06-17,2020-06-17 05:25:43.370,S2,11.761146,76.587991,99.999998,,,,,0.039044673596826375,0.22858888608198252,-0.0289630508028552,0.161254802952332,0.6618634146341464,0.6556477535301669,0.6425432605905007,0.6947578955369982,0.501797432605905,0.38510757381258026
2020-06-20,2020-06-20 05:35:38.317,S2,11.761146,76.587991,97.617824,,,,,0.4381932924824702,0.40327478231641684,-0.4125422362348314,0.15605770210000966,0.11455224646983313,0.13269396662387678,0.12461386392811298,0.3194703405797099,0.23296161745827987,0.15760243902439025
2020-06-22,2020-06-22 05:25:39.919,S2,11.761146,76.587991,99.897301,,,,,0.5241726762171094,0.49059486329978946,-0.4669183372827289,0.2268044432106441,0.10416110397946084,0.12394788189987163,0.10644261874197687,0.3428665021953289,0.21530115532734273,0.13336931964056484
2020-06-23,2020-06-23 00:40:33.000,S1,11.761146,76.587991,,-8.687473153975825,-16.917070968491966,42.71205145469451,1.9472947620850907,,,,,,,,,,
2020-06-25,2020-06-25 05:35:34.926,S2,11.761146,76.587991,47.111489,,,,,0.403017702173227,0.24921686607730234,-0.37272934565759047,0.16808428936181624,0.07719781771501925,0.08668703465982029,0.08070629011553274,0.18990706205750615,0.13512862644415918,0.10095430038510912
2020-06-27,2020-06-27 05:25:42.749,S2,11.761146,76.587991,52.297331,,,,,0.611660990226584,0.5850136708927302,-0.5720442768307987,0.18289669213489182,0.08583055198973043,0.12015994865211808,0.10624480102695766,0.44247856150848724,0.3050870346598203,0.17382926829268291
2020-06-30,2020-06-30 05:35:37.522,S2,11.761146,76.587991,93.882562,,,,,0.056265872781402146,0.5057388393926817,-0.02297507221428791,0.4359026141794874,0.5722397946084725,0.5389956354300385,0.5042249037227214,0.5643465976506968,0.22170320924261874,0.2634697047496791
2020-07-02,2020-07-02 05:25:39.673,S2,11.761146,76.587991,99.459064,,,,,0.22328928532567954,0.5478457315413269,-0.17998603053961926,0.17795462830300546,0.31871604621309374,0.307413863928113,0.2808595635430039,0.44233992014831086,0.30868844672657253,0.24518613607188705
2020-07-05,2020-07-05 00:40:33.000,S1,11.761146,76.587991,,-11.562591994622151,-13.38794229911455,42.7165126606405,1.1578668784076602,,,,,,,,,,
2020-07-05,2020-07-05 05:35:34.546,S2,11.761146,76.587991,96.502411,,,,,-0.021787474444852892,0.24300409775153303,0.05130368859624539,0.5678199050486806,0.9062757381258023,0.8313560975609757,0.783631835686778,0.7502115557833416,0.2068008985879333,0.23486174582798458
