id,lon,lat,triangle_area
160,76.52728245609767,11.762049941622214,1.5933908798615448e-05
161,76.55021748499748,11.76760901296205,2.1976916741550667e-05
162,76.53090253428466,11.75902466400401,2.554019374656491e-05
163,76.60525505662166,11.77310101988659,2.271399966957688e-05
164,76.61236142458436,11.771760728467934,2.0812919956370024e-05
165,76.6108197346959,11.764158983080184,1.8516337377150194e-05
166,76.61923102936048,11.762006428718955,2.487851361365756e-05
167,76.60186962711556,11.770721429237318,2.0343975393188884e-05
168,76.61416472813816,11.775679639790297,2.1867167788514053e-05
169,76.61741315192872,11.790513943853439,2.386277014920779e-05
170,76.6184533299744,11.802496318190387,2.19406651922327e-05
171,76.56896073368833,11.75661492898802,1.8719757690632832e-05
172,76.54824558063213,11.74712392435193,1.5673128928028746e-05
173,76.53910031366816,11.752118271736913,2.9963852057335316e-05
174,76.53249776062044,11.75181430026577,2.3305334707401926e-05
175,76.59130503245963,11.782796083441243,2.0753881017299136e-05
176,76.60394253743736,11.764238744001034,2.206553949690715e-05
177,76.6358513170651,11.775831924255945,1.3212205431045732e-05
178,76.63416125170808,11.788514484948353,1.727326571199228e-05
179,76.61241427062174,11.77892635425787,2.6984932219420443e-05
180,76.62052265248313,11.786848172537274,2.8692768637483823e-05
181,76.60924050522901,11.797205158698738,1.0465689229022246e-05
182,76.60850700149446,11.793159387079436,1.6285429637719062e-05
183,76.62159355032207,11.779190464158907,2.6889441869570874e-05
184,76.63802739043051,11.797484238985916,1.9038609934796114e-05
185,76.61529956994912,11.798579588898003,2.507430144760292e-05
186,76.61952256229402,11.793693144401695,1.769410505403357e-05
187,76.57248931805837,11.78021871793716,2.3640098561372724e-05
188,76.54601094013672,11.774313468580019,1.6387503819714766e-05
189,76.53580718993179,11.739468699479096,2.0635390683310106e-05
190,76.5419829796301,11.741631700766867,1.8280830545336357e-05
191,76.52816956591782,11.747624314090745,2.5619025791456806e-05
192,76.5346023347663,11.74560082436068,1.4604416264774045e-05
193,76.60484688930099,11.7767586067173,2.602361018944066e-05
194,76.59451632900708,11.761301033879468,1.8103295133187203e-05
195,76.60018922269239,11.778316654618463,2.438226442791347e-05
196,76.59628769148298,11.775476344008231,2.60788413015689e-05
197,76.60613272326691,11.75158977983287,1.2779663848050404e-05
198,76.60824236036594,11.767349218073756,1.3175377944207867e-05
199,76.60860113981043,11.761685568778148,1.923880199683481e-05
200,76.60396541108072,11.757793459054449,1.7823419511842076e-05
201,76.60410500931897,11.76742610053595,1.692683622422919e-05
202,76.60869354488766,11.758385922140627,2.1442360775836278e-05
203,76.6178922282015,11.752751005724543,2.401274059593561e-05
204,76.61506742073972,11.756226969411472,2.2087168417783687e-05
205,76.6138962731083,11.764118082613464,1.5670569155190606e-05
206,76.61873800151302,11.775736192286933,2.254514015476161e-05
207,76.61906655639115,11.783002593382738,2.8919338319610688e-05
208,76.62578340910589,11.795373155053902,1.9399939219510998e-05
209,76.62976262599466,11.795687898157366,2.473970130267844e-05
210,76.6234171901476,11.801688817779043,2.48246576575184e-05
211,76.56131822291519,11.753609044019461,2.393754834884021e-05
212,76.55364546400556,11.756165339022504,1.694510388006165e-05
213,76.62834573452916,11.758740003971957,1.712854054858326e-05
214,76.6198774189824,11.772777693209045,1.4301415603767964e-05
215,76.63350134658539,11.770523127541223,1.787192923075054e-05
216,76.62491582227636,11.788480563407596,2.873582025131327e-05
217,76.61874287296985,11.796914255095508,1.8028011936621624e-05
218,76.62411848333085,11.792775456759466,1.888534643512685e-05
219,76.63215371612378,11.793503481330006,1.1956567504967097e-05
220,76.64415550797385,11.800574178604023,1.855243681347929e-05
221,76.63221009393325,11.805942482334823,1.357250312139513e-05
222,76.62663974910573,11.802592537115402,1.3171891851015971e-05
223,76.62398756059038,11.757305466904915,2.301512108715542e-05
224,76.62255265332621,11.75357419692566,2.3770269990563975e-05
225,76.62899745791118,11.76357895022521,2.6280819611201878e-05
226,76.62820456264184,11.786432079666861,2.563606835792598e-05
227,76.64534710773378,11.784512003436125,1.7779185100152972e-05
228,76.63606249103377,11.800805891523574,2.4761520990068675e-05
229,76.63578774875232,11.794561170642453,1.456268228139379e-05
230,76.61472058018701,11.7683495655305,1.847516568886931e-05
231,76.62387479258233,11.768422868064548,2.0452661829040153e-05
232,76.61628740007804,11.760275581189093,1.9479992715787375e-05
233,76.6197826234139,11.766809342387802,1.4751626849829336e-05
234,76.63949192516262,11.76725577411176,2.1726497834606562e-05
235,76.62240476135071,11.760740132076558,2.5471612616456696e-05
236,76.63131887097792,11.78940038958252,1.7273265484618605e-05
237,76.63693467202164,11.791813713226881,1.456268228139379e-05
238,76.64051649464882,11.790876359367452,2.0103818087591208e-05
239,76.64367338003098,11.80420739311709,2.1781194391223835e-05
240,76.642921017965,11.793695255376809,1.9087855207544635e-05
241,76.64170762238696,11.786711833150592,2.516547010600334e-05
242,76.6492355390875,11.788947317870239,1.776093154148839e-05
243,76.64729206299222,11.798834890906528,1.9241201243858086e-05
244,76.64157883701598,11.797555677579703,1.4217447642295156e-05
245,76.59355848936794,11.78639658332707,1.2463950724850292e-05
246,76.56867532736844,11.791817575041259,2.0012939103253302e-05
247,76.5887031639064,11.780466522710674,2.4541988750570454e-05
248,76.64789646806145,11.785928916459854,1.7505161395092728e-05
249,76.6468594714484,11.779906758430165,1.66973418345151e-05
250,76.63532018712415,11.785363205789437,1.789962607290363e-05
251,76.62924107728942,11.775020768290409,2.0589246560120955e-05
252,76.5686879859182,11.78054232774715,2.144927111658035e-05
253,76.5751827656406,11.784878206064109,2.8677740374405403e-05
254,76.56278792534069,11.784763226194835,2.711157503654249e-05
255,76.54343317474319,11.772025826802917,2.1097262788316584e-05
256,76.55863569763464,11.773690887387298,2.5721622705532354e-05
257,76.57029457807592,11.772768755137605,1.619627846594085e-05
258,76.57821775509716,11.728819500544992,2.0258187760191504e-05
259,76.5804978333291,11.735356185823568,2.4748216674197465e-05
260,76.52635213809673,11.784827600763998,1.3094997484586202e-05
261,76.52301943805504,11.78301138042103,1.310782681684941e-05
262,76.52150985361992,11.775675788051055,1.3450869118969422e-05
263,76.52221874889779,11.766268892555033,1.7285972035097075e-05
264,76.53048659058494,11.767033144680942,1.996303217310924e-05
265,76.52655298601049,11.774576447111935,1.963743920896377e-05
266,76.52746869739113,11.766296247351585,1.3592706864073989e-05
267,76.5245073419186,11.768828455644387,1.6608437817922095e-05
268,76.53411159471239,11.764623619580922,2.2587959847442107e-05
269,76.5377630780232,11.766750660962197,1.9837443232972873e-05
270,76.53471377970557,11.760861444633363,2.8932594887010055e-05
271,76.53677373763584,11.77080241078194,2.1522016140806954e-05
272,76.54093905137219,11.755889388939087,2.4269408186228247e-05
273,76.54739665959445,11.759248449825572,2.4443950678687543e-05
274,76.53945631478958,11.773393899975822,1.9260682620370062e-05
275,76.53330936514779,11.778427305665792,2.631391635077307e-05
276,76.54094071055471,11.76581027348049,1.4210174185791402e-05
277,76.54195849726186,11.762221064678043,1.5557350707240403e-05
278,76.54392823012095,11.768493950127327,1.7981441487791017e-05
279,76.54112208330868,11.779701517010038,2.88804851606983e-05
280,76.55242628750035,11.76372696784702,2.434210546198301e-05
281,76.55184521649969,11.771797463118183,2.5419423764105886e-05
282,76.53938304972353,11.75939927721219,2.0978323846065905e-05
283,76.5466962508411,11.766562969238217,1.7981441715164692e-05
284,76.5455887808367,11.75546481986305,2.0312175820436096e-05
285,76.54532237766828,11.762494806367457,1.6602870800852543e-05
286,76.54716266881302,11.752652087916358,1.4032696753929486e-05
287,76.55686603611774,11.757073297467315,1.2506057828431949e-05
288,76.55786820956523,11.766833645989271,1.8935675825559883e-05
289,76.55612813112323,11.771242282613956,2.5721622705532354e-05
290,76.5455206739264,11.749203681891316,1.636381057323888e-05
291,76.55221057438825,11.750081588282631,2.372346989432117e-05
292,76.55579409744455,11.763506781378466,2.0869548279733863e-05
293,76.55097933527014,11.7594345675813,2.0638302430597832e-05
294,76.56253241597948,11.760041986517328,1.941443792929931e-05
295,76.5633325046876,11.771654887727413,2.2410513793147402e-05
296,76.57363254412991,11.76808497219931,2.7730037800210994e-05
297,76.56401599253327,11.768160704773846,1.652507398830494e-05
298,76.56071641211706,11.762062785336203,1.2588370964294882e-05
299,76.56678838523241,11.766333461490374,1.5531802318946575e-05
300,76.55923974801864,11.749483042105252,2.5294541956100147e-05
301,76.57473131413178,11.753542195669121,2.577805662440369e-05
302,76.57300691977825,11.763852040909649,2.9372747121669818e-05
303,76.56636039087124,11.774018737779292,2.3813234520275728e-05
304,76.58524357532191,11.757883537289722,2.076833970932057e-05
305,76.59035806565402,11.76886041337753,2.8123470201535383e-05
306,76.57003908459144,11.768577661802256,1.9131253111481783e-05
307,76.57739421140826,11.771790989689626,1.8211075712315505e-05
308,76.56016645115209,11.782125888931168,2.0302976508901338e-05
309,76.55104223512548,11.777971062432584,1.3716608464164892e-05
310,76.5363971243434,11.795327832841211,1.3674179626832483e-05
311,76.54666476982858,11.791387864870549,2.9598460969282314e-05
312,76.53389009665248,11.792348529499414,1.650090734983678e-05
313,76.53905686042194,11.790288931766204,1.4729715758221573e-05
314,76.5516855259727,11.796458360134102,2.1043810647825012e-05
315,76.54070457764722,11.80105746042012,2.042457845163881e-05
316,76.58896987642744,11.750385784348444,1.5281517335097305e-05
317,76.57977201112112,11.749255418546833,1.8607264337333618e-05
318,76.65256247967055,11.79903272205378,1.5199386780295754e-05
319,76.65231239168628,11.794986182113357,1.3972146689411602e-05
320,76.65479880961405,11.7937261251195,1.6448573887828388e-05
321,76.64886510294338,11.792041248638618,1.967754678844358e-05
322,76.62486539008353,11.778982959268289,1.316554835284478e-05
323,76.63928473517585,11.78449790785111,1.880310492197168e-05
324,76.63348902172125,11.781393025529113,2.2195458541318658e-05
325,76.63628110948507,11.778838095681147,2.24058953790518e-05
326,76.62759217826083,11.782185940396355,1.7814257716963766e-05
327,76.62423126380779,11.771681338903477,2.0452661829040153e-05
328,76.63220608894785,11.766094841824035,2.9886646416343865e-05
329,76.64009505452451,11.780587343671227,1.642562619963428e-05
330,76.56120461777202,11.788032172183653,2.0394702232806594e-05
331,76.56548272217378,11.777698755039,2.0863649297098164e-05
332,76.55366117536063,11.788544670823399,2.6008093527707388e-05
333,76.5578018860141,11.77721214378411,1.573722965986235e-05
334,76.55756771732653,11.760122339557556,1.2506057828431949e-05
335,76.56021740826169,11.756304422337488,1.1693537317114533e-05
336,76.56066459448674,11.742634878987964,1.4866237734167953e-05
337,76.56920690191652,11.742265296509602,1.9519278566804132e-05
338,76.57255327381506,11.74533235382893,2.7027258283851552e-05
339,76.57195278249964,11.749657792171186,2.6202416847809218e-05
340,76.5661425335213,11.743453717646153,1.4302747331385035e-05
341,76.5649575042206,11.746864117658967,1.4922048876542249e-05
342,76.57314160776151,11.756931049343544,1.4587827536161058e-05
343,76.56601903885935,11.753569418007082,2.533566771489859e-05
344,76.57569266117554,11.76189966480802,2.9372747121669818e-05
345,76.56827273549126,11.75995129472892,1.9880203126376728e-05
346,76.5453080389202,11.777708237473346,1.540695370749745e-05
347,76.54986487907696,11.77450217198313,1.4822035609540762e-05
348,76.58184132463664,11.742358119881859,1.6370838920920505e-05
349,76.54726655493762,11.801340315066957,2.195268416471663e-05
350,76.58301821680345,11.748727567474129,1.8607264337333618e-05
351,76.58990104519653,11.747961653385266,1.2862813719038968e-05
352,76.58034472275202,11.756450602476065,1.3409447319645551e-05
353,76.59990732792006,11.753820828161508,1.8732265516518964e-05
354,76.59492834983092,11.768027501197679,2.6490219397601322e-05
355,76.59482664421884,11.744912374125528,1.5206591569949524e-05
356,76.58893942905681,11.75732757047192,2.7363651724954252e-05
357,76.59982504583546,11.74988811849119,1.5655888091714587e-05
358,76.59629956613998,11.749857297670246,1.5216756310110213e-05
359,76.59046884659426,11.761005683797825,2.7692206913343398e-05
360,76.57917476797296,11.761629644854091,2.7468799316920922e-05
361,76.58754322375806,11.744733712632739,1.592121770954691e-05
362,76.6033231416945,11.754667258672436,2.5296874355262844e-05
363,76.59131192490717,11.75347650232384,1.3963633591629332e-05
364,76.60070048438325,11.763668516085007,2.006492650252767e-05
365,76.5965643561917,11.755786093718172,1.640166124161624e-05
366,76.58410236001914,11.754855656162988,1.5827209381313878e-05
367,76.58203924826859,11.763063109427998,2.4553784669478773e-05
368,76.59415776511086,11.747685254970861,1.849560885602841e-05
369,76.59438489470536,11.753224414060044,1.3846012279827846e-05
370,76.62636368609988,11.774432333090749,2.058924633274728e-05
371,76.6300898140705,11.780077939175797,1.8689023818296846e-05
372,76.62571303761119,11.765241469351707,2.315377878403524e-05
373,76.63600678826626,11.763971420627968,2.8192448098707246e-05
374,76.56460381820906,11.79121212140212,2.2445028434958658e-05
375,76.5587887385006,11.793805302266549,2.325944524272927e-05
376,76.55022410997962,11.792288903768261,2.666585010047129e-05
377,76.54896790085792,11.78309475293747,1.574934594827937e-05
378,76.54833524156658,11.7795873161272,1.3716608464164892e-05
379,76.55430523261491,11.779128450616382,1.5409844081659685e-05
380,76.56162102436959,11.778856161383933,1.7617176581552485e-05
381,76.55552057650272,11.782172246582087,1.845637666519906e-05
382,76.64375323226261,11.766439662648045,2.586059986242617e-05
383,76.64666273160576,11.770539421071923,2.963937663480465e-05
384,76.63938701184645,11.773606852574652,1.7911236227519112e-05
385,76.63221049252023,11.77332968321852,1.9654867401186493e-05
386,76.63803638116006,11.770740680816909,1.728596430439211e-05
387,76.55518661041015,11.80109555479243,1.4965894024498994e-05
388,76.5506779415315,11.7999670247971,2.2561120204045437e-05
389,76.5808802197546,11.777545798475566,2.030203131653252e-05
390,76.58979905113044,11.773150930088782,1.8653920278666192e-05
391,76.57880639052462,11.785075310599979,2.5925281988747884e-05
392,76.5815661432297,11.780815465634154,2.863910754058452e-05
393,76.58311241975234,11.737787877027813,2.8585753852894413e-05
394,76.58924345370552,11.73800475136206,2.478924216120504e-05
395,76.59664571183482,11.75936194295059,1.5524896070928662e-05
396,76.5975599285855,11.771538705457795,2.594294710434042e-05
397,76.6006309529494,11.760522877775946,1.5530629298154963e-05
398,76.59658281396014,11.765012265469048,1.2328734783295658e-05
399,76.59309709820484,11.776255656459368,1.2929017429996748e-05
400,76.58391239052582,11.774234702170565,2.0780319800906e-05
401,76.59346442055336,11.780384279403856,1.326228311882005e-05
402,76.58756450492574,11.774949992302703,1.8653920506039867e-05
403,76.58323130277965,11.767051286379628,2.8463670332712354e-05
404,76.58796504737042,11.765549827567256,2.9166423928472796e-05
405,76.57672441531251,11.775640086742293,2.3124383687900263e-05
406,76.58144274836509,11.771276215397664,2.0780319573532324e-05
